restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,elapsed_ms
6086,최가남도마당,서울특별시 강남구 개포로 621 (개포동) 지하1층 103호,MATCHED,최가남도마당,서울특별시 강남구 개포동 14-5 SH 공사빌딩지하 103호 최가남도마당,서울특별시 강남구 개포로 621 SH 공사빌딩지하 103호 최가남도마당,대청역 최가남도마당,1346637793,https://pcmap.place.naver.com/restaurant/1346637793/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""최가남도마당한식"", ""candidate_address"": """", ""place_id"": ""1346637793"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1346637793/home"", ""detail_name"": ""최가남도마당한식"", ""detail_road_address"": ""서울 강남구 개포로 621 SH 공사빌딩지하 103호 최가남도마당"", ""detail_jibun_address"": ""서울 강남구 개포동 14-5"", ""normalized_source_name"": ""최가남도마당"", ""normalized_detail_name"": ""최가남도마당한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로621개포동지하1층103호"", ""normalized_detail_road_address"": ""서울강남구개포로621sh공사빌딩지하103호최가남도마당"", ""normalized_detail_jibun_address"": ""서울강남구개포동145"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,12,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,9,0,8,6,9,,PARTIAL,,8585
6112,개포마을,서울특별시 강남구 선릉로6길 9 (개포동) 지상2층,UNMATCHED,,,,개포동 개포마을,18417086,https://pcmap.place.naver.com/restaurant/18417086/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,False,"0,1",,2,"[{""rank"": 1, ""candidate_name"": ""개포반찬마을반찬가게"", ""candidate_address"": """", ""place_id"": ""1744910243"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1744910243/home"", ""detail_name"": ""개포반찬마을반찬가게"", ""detail_road_address"": ""서울 강남구 개포로82길 13-17 대화빌딩 106호"", ""detail_jibun_address"": ""서울 강남구 개포동 186-7"", ""normalized_source_name"": ""개포마을"", ""normalized_detail_name"": ""개포반찬마을반찬가게"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구선릉로6길9개포동지상2층"", ""normalized_detail_road_address"": ""서울강남구개포로82길1317대화빌딩106호"", ""normalized_detail_jibun_address"": ""서울강남구개포동1867"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""NOT_FOUND"", ""failure_reason"": ""NAME_AND_ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""초록마을 개포점"", ""candidate_address"": """", ""place_id"": ""18417086"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/18417086/home"", ""detail_name"": ""초록마을 개포점"", ""detail_road_address"": ""서울 강남구 개포로82길 9-15 영진빌딩 107호"", ""detail_jibun_address"": ""서울 강남구 개포동 186-9"", ""normalized_source_name"": ""개포마을"", ""normalized_detail_name"": ""초록마을개포점"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구선릉로6길9개포동지상2층"", ""normalized_detail_road_address"": ""서울강남구개포로82길915영진빌딩107호"", ""normalized_detail_jibun_address"": ""서울강남구개포동1869"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""NOT_FOUND"", ""failure_reason"": ""NAME_AND_ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,8134
6121,서연옥,서울특별시 강남구 개포로22길 10 (개포동) 1층,MATCHED,서연옥 순대국 감자탕,서울특별시 강남구 개포동 1231-4,서울특별시 강남구 개포로22길 10,매봉역 서연옥,35278367,https://pcmap.place.naver.com/restaurant/35278367/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""서연옥 순대국 감자탕한식"", ""candidate_address"": """", ""place_id"": ""35278367"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/35278367/home"", ""detail_name"": ""서연옥 순대국 감자탕한식"", ""detail_road_address"": ""서울 강남구 개포로22길 10"", ""detail_jibun_address"": ""서울 강남구 개포동 1231-4"", ""normalized_source_name"": ""서연옥"", ""normalized_detail_name"": ""서연옥순대국감자탕한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로22길10개포동1층"", ""normalized_detail_road_address"": ""서울강남구개포로22길10"", ""normalized_detail_jibun_address"": ""서울강남구개포동12314"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,3,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,7,10,,PARTIAL,,10369
6152,형제곱창,서울특별시 강남구 논현로20길 24 (개포동) 101~102호,MATCHED,형제곱창 포이점,서울특별시 강남구 개포동 1237-9,서울특별시 강남구 논현로20길 24,매봉역 형제곱창,36947809,https://pcmap.place.naver.com/restaurant/36947809/home,RESOLVED,PARTIAL,QWEN,True,LOW,True,"0,1",1,1,"[{""rank"": 1, ""candidate_name"": ""형제곱창 포이점곱창,막창,양"", ""candidate_address"": """", ""place_id"": ""36947809"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/36947809/home"", ""detail_name"": ""형제곱창 포이점곱창,막창,양"", ""detail_road_address"": ""서울 강남구 논현로20길 24"", ""detail_jibun_address"": ""서울 강남구 개포동 1237-9"", ""normalized_source_name"": ""형제곱창"", ""normalized_detail_name"": ""형제곱창포이점곱창막창양"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구논현로20길24개포동101102호"", ""normalized_detail_road_address"": ""서울강남구논현로20길24"", ""normalized_detail_jibun_address"": ""서울강남구개포동12379"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,13,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,7,10,,PARTIAL,,10351
6164,라피드커피,서울시 강남구 개포로 623 지하1층,MATCHED,라피드커피,서울특별시 강남구 개포동 13-3 대청타워 지하1층 라피드커피,서울특별시 강남구 개포로 623 대청타워 지하1층 라피드커피,대청역 라피드커피,1525153902,https://pcmap.place.naver.com/restaurant/1525153902/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""라피드커피"", ""candidate_address"": """", ""place_id"": ""1525153902"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1525153902/home"", ""detail_name"": ""라피드커피"", ""detail_road_address"": ""서울 강남구 개포로 623 대청타워 지하1층 라피드커피"", ""detail_jibun_address"": ""서울 강남구 개포동 13-3"", ""normalized_source_name"": ""라피드커피"", ""normalized_detail_name"": ""라피드커피"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울시강남구개포로623지하1층"", ""normalized_detail_road_address"": ""서울강남구개포로623대청타워지하1층라피드커피"", ""normalized_detail_jibun_address"": ""서울강남구개포동133"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,8,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,2,0,10,,PARTIAL,,8965
6195,하우츠,"서울시 강남구 논현로20길 4-36 1층(개포동, 장우빌딩)",AMBIGUOUS,,,,개포동 하우츠,18801722,https://pcmap.place.naver.com/restaurant/18801722/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,False,0,,1,"[{""rank"": 1, ""candidate_name"": ""하우츠중식당"", ""candidate_address"": """", ""place_id"": ""18801722"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/18801722/home"", ""detail_name"": ""하우츠중식당"", ""detail_road_address"": ""서울 강남구 개포로20길 6 1층"", ""detail_jibun_address"": ""서울 강남구 개포동 1237-10"", ""normalized_source_name"": ""하우츠"", ""normalized_detail_name"": ""하우츠중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로20길4361층개포동장우빌딩"", ""normalized_detail_road_address"": ""서울강남구개포로20길61층"", ""normalized_detail_jibun_address"": ""서울강남구개포동123710"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,8101
6247,원조식당,서울특별시 강남구 개포로82길 7 (개포동) 삼성빌딩 1층,MATCHED,원조식당,서울특별시 강남구 개포동 186-12,서울특별시 강남구 개포로82길 7,개포동역 원조식당,1439599983,https://pcmap.place.naver.com/restaurant/1439599983/home,RESOLVED,PARTIAL,QWEN,True,LOW,True,"0,1,2",1,1,"[{""rank"": 1, ""candidate_name"": ""원조식당한식"", ""candidate_address"": """", ""place_id"": ""1439599983"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1439599983/home"", ""detail_name"": ""원조식당한식"", ""detail_road_address"": ""서울 강남구 개포로82길 7"", ""detail_jibun_address"": ""서울 강남구 개포동 186-12"", ""normalized_source_name"": ""원조식당"", ""normalized_detail_name"": ""원조식당한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로82길7개포동삼성빌딩1층"", ""normalized_detail_road_address"": ""서울강남구개포로82길7"", ""normalized_detail_jibun_address"": ""서울강남구개포동18612"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,5,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,11,3,10,,PARTIAL,,9495
6272,연스시,서울특별시 강남구 개포로 512 (개포동) 개포종합상가 113 연스시,MATCHED,연스시,서울특별시 강남구 개포동 186-17,서울특별시 강남구 개포로 512,개포동역 연스시,1845971091,https://pcmap.place.naver.com/restaurant/1845971091/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""연스시초밥,롤"", ""candidate_address"": """", ""place_id"": ""1845971091"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1845971091/home"", ""detail_name"": ""연스시초밥,롤"", ""detail_road_address"": ""서울 강남구 개포로 512"", ""detail_jibun_address"": ""서울 강남구 개포동 186-17"", ""normalized_source_name"": ""연스시"", ""normalized_detail_name"": ""연스시초밥롤"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로512개포동개포종합상가113연스시"", ""normalized_detail_road_address"": ""서울강남구개포로512"", ""normalized_detail_jibun_address"": ""서울강남구개포동18617"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,3,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,10,10,,PARTIAL,,9733
6276,진가네,서울특별시 강남구 논현로16길 17 (개포동) 104호,MATCHED,진가네,서울특별시 강남구 개포동 1230-9 1층 104호,서울특별시 강남구 논현로16길 17 1층 104호,매봉역 진가네,1965904313,https://pcmap.place.naver.com/restaurant/1965904313/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""진가네족발,보쌈"", ""candidate_address"": """", ""place_id"": ""1965904313"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1965904313/home"", ""detail_name"": ""진가네족발,보쌈"", ""detail_road_address"": ""서울 강남구 논현로16길 17 1층 104호"", ""detail_jibun_address"": ""서울 강남구 개포동 1230-9"", ""normalized_source_name"": ""진가네"", ""normalized_detail_name"": ""진가네족발보쌈"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구논현로16길17개포동104호"", ""normalized_detail_road_address"": ""서울강남구논현로16길171층104호"", ""normalized_detail_jibun_address"": ""서울강남구개포동12309"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,26,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,11,10,,PARTIAL,,10587
6277,파리바게트 개포행복점,서울특별시 강남구 선릉로 50 (개포동) 경빌딩 지상 1층,MATCHED,파리바게뜨 개포행복점,서울특별시 강남구 개포동 172-11 경빌딩,서울특별시 강남구 선릉로 50 경빌딩,개포동 파리바게트 개포행복점,18800388,https://pcmap.place.naver.com/restaurant/18800388/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,True,0,,1,"[{""rank"": 1, ""candidate_name"": ""파리바게뜨 개포행복점"", ""candidate_address"": """", ""place_id"": ""18800388"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/18800388/home"", ""detail_name"": ""파리바게뜨 개포행복점"", ""detail_road_address"": ""서울 강남구 선릉로 50 경빌딩"", ""detail_jibun_address"": ""서울 강남구 개포동 172-11"", ""normalized_source_name"": ""파리바게트개포행복점"", ""normalized_detail_name"": ""파리바게뜨개포행복점"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구선릉로50개포동경빌딩지상1층"", ""normalized_detail_road_address"": ""서울강남구선릉로50경빌딩"", ""normalized_detail_jibun_address"": ""서울강남구개포동17211"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""NAME_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,5523
6330,밥이브라운,"서울특별시 강남구 개포로109길 5 (개포동, 대치아파트) , B-21호",UNMATCHED,,,,대모산입구역 밥이브라운,1600408196,https://pcmap.place.naver.com/restaurant/1600408196/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,False,0,1,1,"[{""rank"": 1, ""candidate_name"": ""밥이브라운"", ""candidate_address"": """", ""place_id"": ""1600408196"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1600408196/home"", ""detail_name"": ""밥이브라운"", ""detail_road_address"": ""서울 강남구 개포로109길 5 B-21호"", ""detail_jibun_address"": ""서울 강남구 개포동 12"", ""normalized_source_name"": ""밥이브라운"", ""normalized_detail_name"": ""밥이브라운"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울특별시강남구개포로109길5개포동대치아파트b21호"", ""normalized_detail_road_address"": ""서울강남구개포로109길5b21호"", ""normalized_detail_jibun_address"": ""서울강남구개포동12"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,0,False,False,SUCCESS,SUCCESS,NO_DATA,SUCCESS,True,10,10,0,0,10,,PARTIAL,,11766
6367,대가,서울시 강남구 개포로20길 26(개포동) 1층,MATCHED,대가 삼겹살부대찌개,서울특별시 강남구 개포동 1230-5,서울특별시 강남구 개포로20길 26,매봉역 대가,37943647,https://pcmap.place.naver.com/restaurant/37943647/home,RESOLVED,PARTIAL,QWEN,True,LOW,True,"1,0,2,3",3,3,"[{""rank"": 1, ""candidate_name"": ""제육대가 역삼점한식"", ""candidate_address"": """", ""place_id"": ""1912440263"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1912440263/home"", ""detail_name"": ""제육대가 역삼점한식"", ""detail_road_address"": ""서울 강남구 언주로 313 지상1층 107호"", ""detail_jibun_address"": ""서울 강남구 역삼동 779-9"", ""normalized_source_name"": ""대가"", ""normalized_detail_name"": ""제육대가역삼점한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로20길26개포동1층"", ""normalized_detail_road_address"": ""서울강남구언주로313지상1층107호"", ""normalized_detail_jibun_address"": ""서울강남구역삼동7799"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""한방대가삼계탕 강남본점"", ""candidate_address"": """", ""place_id"": ""18583521"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/18583521/home"", ""detail_name"": ""한방대가삼계탕 강남본점"", ""detail_road_address"": ""서울 강남구 역삼로5길 22 2층"", ""detail_jibun_address"": ""서울 강남구 역삼동 830-38"", ""normalized_source_name"": ""대가"", ""normalized_detail_name"": ""한방대가삼계탕강남본점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로20길26개포동1층"", ""normalized_detail_road_address"": ""서울강남구역삼로5길222층"", ""normalized_detail_jibun_address"": ""서울강남구역삼동83038"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""대가삼겹살부대찌개육류,고기요리"", ""candidate_address"": """", ""place_id"": ""37943647"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/37943647/home"", ""detail_name"": ""대가삼겹살부대찌개육류,고기요리"", ""detail_road_address"": ""서울 강남구 개포로20길 26"", ""detail_jibun_address"": ""서울 강남구 개포동 1230-5"", ""normalized_source_name"": ""대가"", ""normalized_detail_name"": ""대가삼겹살부대찌개육류고기요리"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로20길26개포동1층"", ""normalized_detail_road_address"": ""서울강남구개포로20길26"", ""normalized_detail_jibun_address"": ""서울강남구개포동12305"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,8,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,6,10,,PARTIAL,,15293
6370,강남초장,서울특별시 강남구 개포로82길 5-8 (개포동) 성지빌딩 강남초장,MATCHED,강남초장,서울특별시 강남구 개포동 186-11 1층 5~6호,서울특별시 강남구 개포로82길 5-8 1층 5~6호,개포동역 강남초장,1277913587,https://pcmap.place.naver.com/restaurant/1277913587/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""강남초장생선회"", ""candidate_address"": """", ""place_id"": ""1277913587"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1277913587/home"", ""detail_name"": ""강남초장생선회"", ""detail_road_address"": ""서울 강남구 개포로82길 5-8 1층 5~6호"", ""detail_jibun_address"": ""서울 강남구 개포동 186-11"", ""normalized_source_name"": ""강남초장"", ""normalized_detail_name"": ""강남초장생선회"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로82길58개포동성지빌딩강남초장"", ""normalized_detail_road_address"": ""서울강남구개포로82길581층56호"", ""normalized_detail_jibun_address"": ""서울강남구개포동18611"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,19,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,9,10,,PARTIAL,,9903
6395,제주왕솥뚜껑삼겹살,"서울특별시 강남구 개포로20길 8 (개포동, 천웅빌딩 103호) 제주왕솥뚜껑삼겹살",MATCHED,제주왕솥뚜껑삼겹살,서울특별시 강남구 개포동 1237-11,서울특별시 강남구 개포로20길 8,매봉역 제주왕솥뚜껑삼겹살,38276203,https://pcmap.place.naver.com/restaurant/38276203/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""제주왕솥뚜껑삼겹살돼지고기구이"", ""candidate_address"": """", ""place_id"": ""38276203"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/38276203/home"", ""detail_name"": ""제주왕솥뚜껑삼겹살돼지고기구이"", ""detail_road_address"": ""서울 강남구 개포로20길 8"", ""detail_jibun_address"": ""서울 강남구 개포동 1237-11"", ""normalized_source_name"": ""제주왕솥뚜껑삼겹살"", ""normalized_detail_name"": ""제주왕솥뚜껑삼겹살돼지고기구이"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길8개포동천웅빌딩103호제주왕솥뚜껑삼겹살"", ""normalized_detail_road_address"": ""서울강남구개포로20길8"", ""normalized_detail_jibun_address"": ""서울강남구개포동123711"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,14,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,7,10,,PARTIAL,,10268
6398,유연정,"서울특별시 강남구 개포로109길 34 (개포동) 지하 1층 123호, 유연정",MATCHED,유연정,서울특별시 강남구 개포동 14-1,서울특별시 강남구 개포로109길 34,개포동 유연정,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,True,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,2940
6406,만선호프,서울특별시 강남구 개포로82길 5-8 (개포동) 성지빌딩 지상1층 104호,MATCHED,을지로 만선호프,서울특별시 강남구 개포동 186-11 1층 104호,서울특별시 강남구 개포로82길 5-8 1층 104호,개포동역 만선호프,1678750949,https://pcmap.place.naver.com/restaurant/1678750949/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""을지로만선호프"", ""candidate_address"": """", ""place_id"": ""1678750949"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1678750949/home"", ""detail_name"": ""을지로만선호프"", ""detail_road_address"": ""서울 강남구 개포로82길 5-8 1층 104호"", ""detail_jibun_address"": ""서울 강남구 개포동 186-11"", ""normalized_source_name"": ""만선호프"", ""normalized_detail_name"": ""을지로만선호프"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로82길58개포동성지빌딩지상1층104호"", ""normalized_detail_road_address"": ""서울강남구개포로82길581층104호"", ""normalized_detail_jibun_address"": ""서울강남구개포동18611"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,7,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,9,10,,PARTIAL,,9780
6437,강운식당,서울특별시 강남구 개포로20길 14 (개포동) 강운식당,MATCHED,강운식당,서울특별시 강남구 개포동 1232-1,서울특별시 강남구 개포로20길 14,개포동 강운식당,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,True,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,2922
6456,황금돼지,서울시 강남구 개포로24길 5 1층,UNMATCHED,,,,개포동 황금돼지,1319208789,https://pcmap.place.naver.com/restaurant/1319208789/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,False,0,,1,"[{""rank"": 1, ""candidate_name"": ""광자네식당 강남개포점돼지고기구이"", ""candidate_address"": """", ""place_id"": ""1319208789"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1319208789/home"", ""detail_name"": ""광자네식당 강남개포점돼지고기구이"", ""detail_road_address"": ""서울 강남구 개포로24길 5 1층"", ""detail_jibun_address"": ""서울 강남구 개포동 1216-10"", ""normalized_source_name"": ""황금돼지"", ""normalized_detail_name"": ""광자네식당강남개포점돼지고기구이"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울시강남구개포로24길51층"", ""normalized_detail_road_address"": ""서울강남구개포로24길51층"", ""normalized_detail_jibun_address"": ""서울강남구개포동121610"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""NAME_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,10424
